i,n,0,0.5908967210216602,1.6751986326790076
i,n,1,19.043415721883388,18.371355627504236
i,n,2,-0.012273367464207865,-0.4540492269435668
i,n,3,17.97874517980503,21.65120582597203
i,n,4,1.1659924204397523,-1.2409508065225885
i,n,5,0.8546216190275081,-0.25882119862607184
i,n,6,20.190217162336587,22.50997309914134
i,n,7,-0.25895458090747875,1.4976085871983391
i,n,8,22.29022654822051,16.914962015510373
i,n,9,20.77677573497869,19.816778938696523
i,n,10,20.325394323107314,19.87786781139061
i,n,11,17.92502239930997,20.062599670620752
i,n,12,-1.1833277290532713,0.7203950672666275
i,n,13,3.126014444864653,8.954400059737004
i,n,14,1.1893660438670264,-2.0446842195717476
i,n,15,20.120414292371407,20.146941695024136
i,n,16,0.4917130506091213,-0.784642721030343
i,n,17,0.22291063630044675,-0.41514920558560614
i,n,18,2.8717071803941447,-1.6159246657278439
i,n,19,-0.45380722464073486,-0.4407066391442154
i,n,20,0.6149331209790688,1.522123705249856
i,n,21,19.84694537818082,19.702918586896455
i,n,22,16.436483339375265,20.804351101633195
i,n,23,-0.8167794351602463,-0.723820028820651
i,n,24,20.65091100640363,21.608200883324137
i,n,25,19.140236340468213,20.82808262209404
i,n,26,-0.4875727732042338,0.747112259920503
i,n,27,20.4113258319396,18.766159688735634
i,n,28,0.2537975739650817,0.36373384398482916
i,n,29,20.695390556004522,19.774253133582604
i,n,30,18.28928467597047,21.516368054185115
i,n,31,19.978643758572222,20.785814123577413
i,n,32,19.04110630167857,19.05452162304791
i,n,33,2.661387735425831,-1.1899037392988199
i,n,34,19.382293352002982,19.56970305958366
i,n,35,19.637004907161717,20.72555629061505
i,n,36,20.818644254655087,17.93507500279616
i,n,37,18.8471473497551,19.226894183030726
i,n,38,3.565412061996094,6.054056158175342
i,n,39,20.08998741404671,20.355429746977276
i,n,40,-2.666446517271164,-1.4728455045410282
i,n,41,19.149653728344884,21.216873467449357
i,n,42,2.1331364719647166,0.22833700336859286
i,n,43,1.7522057911939954,-0.03250537224830827
i,n,44,20.786846005628114,20.160909258507722
i,n,45,-3.0032525575973525,-0.47164367434522386
i,n,46,2.279071289695989,0.25303073769270384
i,n,47,1.8510594272972942,-2.3126288328396645
i,n,48,-1.692179065795689,-3.067171903045865
i,n,49,-0.10268366234705945,-0.7786701219856643
i,n,50,20.39050392631347,20.5343519173733
i,n,51,-1.218501669497454,-2.952991443676715
i,n,52,1.254811095346156,0.2590241868676189
i,n,53,1.7994383767768294,-2.0499967578177785
i,n,54,20.029238232230277,22.914597444964127
i,n,55,1.7589545563883249,1.0376747852275094
i,n,56,-0.39993518183515325,-1.1657700593370808
i,n,57,-0.22788200103761708,1.2574585872035329
i,n,58,-8.321390217413192,-4.328504673489415
i,n,59,0.33948826344937444,-0.08069060680732133
i,n,60,1.4957191917037937,-1.1193342088301603
i,n,61,20.30269054723411,20.566994014038904
i,n,62,21.25891406557359,20.82383394417095
i,n,63,0.3466457354368169,0.6847138055698871
i,n,64,11.22718121304436,4.790126600204708
i,n,65,1.63031704916436,-0.1263103198099428
i,n,66,20.4411774603493,23.336311020290626
i,n,67,20.247111716157736,21.950957472866996
i,n,68,-1.7553903639885093,-0.43528615810516313
i,n,69,18.74667138256501,20.43576065639222
i,n,70,19.973171296813838,20.47229755090001
i,n,71,18.948372140534786,21.494872188770312
i,n,72,20.775432923609337,20.093768466976982
i,n,73,0.6319421295432264,1.59095251592423
i,n,74,21.130736432675302,19.05004915663247
i,n,75,20.126781186326973,17.56285807622776
i,n,76,20.729813842239484,18.696441850960902
i,n,77,-0.38694146281075903,-0.3914402736740053
i,n,78,17.789818624901898,20.385942256600586
i,n,79,21.076540643846123,20.51800535230399
i,n,80,22.391178659140966,18.88916559700817
i,n,81,20.42587267025071,15.616317702312305
i,n,82,-0.6267282651403021,-0.9407805747579868
i,n,83,0.2508627043385704,1.3908970406036822
i,n,84,0.8818858088714351,-2.5579505923790804
i,n,85,-2.063941610939097,0.13868981443767325
i,n,86,1.0845287348125074,-1.0315994456368915
i,n,87,-3.390582638898935,2.1793455023752446
i,n,88,14.23953361261978,28.591860958267205
i,n,89,-0.37782316300682134,2.2765490687786794
i,n,90,19.895238876932897,19.385972905898242
i,n,91,19.308213249372475,19.04929963173107
i,n,92,20.006557358628857,19.28020075053026
i,n,93,-1.6994001642816627,-2.154824867701582
i,n,94,-0.30765576894260294,3.7304001048859505
i,n,95,-0.27272088937577194,-1.7901072307247115
i,n,96,20.051703916604236,18.387178673274118
i,n,97,20.544331108822643,20.673270207918858
i,n,98,19.938753700133685,21.601182014933364
i,n,99,21.065039306513665,18.682840592946505
i,n,100,18.34471790476259,21.077362611113426
i,n,101,20.487561877902984,19.889990553278658
i,n,102,0.25692406035030385,0.38819111632022
i,n,103,-1.9480589597637743,-1.0462796572312432
i,n,104,20.24026316852319,21.24360097293759
i,n,105,19.916614521756937,21.606702322458137
i,n,106,19.951539497447616,18.144335027402217
i,n,107,19.77258605003977,21.109115496324605
i,n,108,20.779193424635814,21.814923967776238
i,n,109,19.29723246259475,15.246573157038107
i,n,110,-1.8921730600657194,-0.05852940562304332
i,n,111,19.36446660571778,18.38458860574915
i,n,112,0.8695859135384594,-1.254668081893716
i,n,113,19.51988404548749,20.925984699572016
i,n,114,-1.6328523443831384,-1.7933204490688404
i,n,115,20.476500895004154,21.564898401272867
i,n,116,0.08732209142868029,-0.9132630210719245
i,n,117,20.31018270885223,19.830720218568047
i,n,118,-1.2684140423494155,-2.4386600791725503
i,n,119,20.15007740159133,17.61484615093942
i,n,120,-0.15590426381049438,2.2754367500577426
i,n,121,-0.7646290139666102,0.8099575560629095
i,n,122,0.2735997433021832,-0.7025034281687348
i,n,123,1.7953065869461258,1.469625742048972
i,n,124,-0.40142667452555997,0.3692590967491169
i,n,125,19.204662142170505,20.07518086698748
i,n,126,18.972484326782133,20.10736714578619
i,n,127,20.355508821296052,19.703899082665853
i,n,128,-0.6333110163850743,-0.4211831928050766
i,n,129,22.280847285794334,18.64094231674228
i,n,130,18.729936521613713,20.616331222937298
i,n,131,19.09397015588092,18.90388862231207
i,n,132,21.263236525263583,18.837064384509876
i,n,133,1.8650667947854438,1.9242343531724402
i,n,134,-2.567586311908256,-1.2871094860212278
i,n,135,-5.484347443656499,7.521659514599097
i,n,136,21.23792439442192,19.994283425185074
i,n,137,19.9404680352956,20.776841661721125
i,n,138,20.716789440939674,22.276560611590476
i,n,139,18.936356116152588,19.23880455504068
i,n,140,19.816331199314895,21.639345683291754
i,n,141,19.459200192350124,22.89707461434533
i,n,142,19.59161558860729,18.622803366536985
i,n,143,19.54679233708092,21.503205888435513
i,n,144,18.96486976280706,21.13922923987601
i,n,145,0.14016555856355556,-0.5134866700443487
